Date,Price
2020-08-31,6.820000171661377
2020-09-01,6.829999923706055
2020-09-02,6.949999809265137
2020-09-03,6.820000171661377
2020-09-04,6.900000095367432
2020-09-08,7.03000020980835
2020-09-09,6.96999979019165
2020-09-10,6.909999847412109
2020-09-11,7.0
2020-09-14,7.119999885559082
2020-09-15,7.039999961853027
2020-09-16,7.019999980926514
2020-09-17,7.28000020980835
2020-09-18,7.230000019073486
2020-09-21,6.869999885559082
2020-09-22,6.78000020980835
2020-09-23,6.639999866485596
2020-09-24,6.659999847412109
2020-09-25,6.510000228881836
2020-09-28,6.690000057220459
2020-09-29,6.599999904632568
2020-09-30,6.659999847412109
2020-10-01,6.75
2020-10-02,6.889999866485596
2020-10-05,7.019999980926514
2020-10-06,6.980000019073486
2020-10-07,7.230000019073486
2020-10-08,7.349999904632568
2020-10-09,7.25
2020-10-12,7.670000076293945
2020-10-13,7.760000228881836
2020-10-14,7.570000171661377
2020-10-15,7.619999885559082
2020-10-16,7.670000076293945
2020-10-19,7.590000152587891
2020-10-20,7.739999771118164
2020-10-21,7.849999904632568
2020-10-22,8.210000038146973
2020-10-23,8.15999984741211
2020-10-26,8.029999732971191
2020-10-27,7.920000076293945
2020-10-28,7.699999809265137
2020-10-29,7.900000095367432
2020-10-30,7.730000019073486
2020-11-02,7.710000038146973
2020-11-03,7.880000114440918
2020-11-04,7.639999866485596
2020-11-05,7.989999771118164
2020-11-06,7.789999961853027
2020-11-09,8.199999809265137
2020-11-10,8.380000114440918
2020-11-11,8.329999923706055
2020-11-12,8.210000038146973
2020-11-13,8.539999961853027
2020-11-16,8.800000190734863
2020-11-17,8.75
2020-11-18,8.819999694824219
2020-11-19,8.819999694824219
2020-11-20,8.739999771118164
2020-11-23,8.859999656677246
2020-11-24,9.449999809265137
2020-11-25,9.079999923706055
2020-11-27,9.09000015258789
2020-11-30,9.079999923706055
2020-12-01,9.239999771118164
2020-12-02,9.199999809265137
2020-12-03,9.210000038146973
2020-12-04,9.34000015258789
2020-12-07,9.220000267028809
2020-12-08,9.25
2020-12-09,9.449999809265137
2020-12-10,9.119999885559082
2020-12-11,9.020000457763672
2020-12-14,8.90999984741211
2020-12-15,9.149999618530273
2020-12-16,9.039999961853027
2020-12-17,9.079999923706055
2020-12-18,8.949999809265137
2020-12-21,8.930000305175781
2020-12-22,8.789999961853027
2020-12-23,8.989999771118164
2020-12-24,8.859999656677246
2020-12-28,8.890000343322754
2020-12-29,8.819999694824219
2020-12-30,8.859999656677246
2020-12-31,8.789999961853027
2021-01-04,8.520000457763672
2021-01-05,8.649999618530273
2021-01-06,8.84000015258789
2021-01-07,9.0600004196167
2021-01-08,9.0
2021-01-11,9.300000190734863
2021-01-12,9.779999732971191
2021-01-13,9.779999732971191
2021-01-14,10.170000076293945
2021-01-15,9.829999923706055
2021-01-19,10.020000457763672
2021-01-20,10.859999656677246
2021-01-21,11.529999732971191
2021-01-22,11.520000457763672
2021-01-25,11.289999961853027
2021-01-26,11.1899995803833
2021-01-27,10.789999961853027
2021-01-28,10.720000267028809
2021-01-29,10.529999732971191
2021-02-01,10.829999923706055
2021-02-02,10.859999656677246
2021-02-03,11.199999809265137
2021-02-04,11.369999885559082
2021-02-05,11.510000228881836
2021-02-08,11.5600004196167
2021-02-09,11.930000305175781
2021-02-10,11.760000228881836
2021-02-11,11.449999809265137
2021-02-12,11.449999809265137
2021-02-16,11.539999961853027
2021-02-17,11.479999542236328
2021-02-18,11.430000305175781
2021-02-19,11.579999923706055
2021-02-22,11.699999809265137
2021-02-23,11.619999885559082
2021-02-24,12.270000457763672
2021-02-25,11.760000228881836
2021-02-26,11.699999809265137
