Date,Price
2020-08-31,160.698486328125
2020-09-01,164.72341918945312
2020-09-02,165.63002014160156
2020-09-03,159.9313507080078
2020-09-04,159.53285217285156
2020-09-08,155.01974487304688
2020-09-09,157.0122833251953
2020-09-10,156.65362548828125
2020-09-11,158.41702270507812
2020-09-14,161.7445831298828
2020-09-15,162.2327423095703
2020-09-16,164.74334716796875
2020-09-17,163.63748168945312
2020-09-18,159.7321014404297
2020-09-21,153.85409545898438
2020-09-22,156.87281799316406
2020-09-23,156.13555908203125
2020-09-24,156.63369750976562
2020-09-25,159.33358764648438
2020-09-28,163.45816040039062
2020-09-29,160.8778076171875
2020-09-30,161.59512329101562
2020-10-01,162.02352905273438
2020-10-02,164.1953887939453
2020-10-05,168.67861938476562
2020-10-06,166.2377471923828
2020-10-07,171.35858154296875
2020-10-08,172.94265747070312
2020-10-09,176.00120544433594
2020-10-12,177.3063201904297
2020-10-13,177.27642822265625
2020-10-14,176.85800170898438
2020-10-15,175.99124145507812
2020-10-16,175.72225952148438
2020-10-19,172.94265747070312
2020-10-20,175.04478454589844
2020-10-21,173.7396697998047
2020-10-22,177.34616088867188
2020-10-23,177.34616088867188
2020-10-26,172.2153778076172
2020-10-27,165.68980407714844
2020-10-28,161.94383239746094
2020-10-29,164.72341918945312
2020-10-30,165.58021545410156
2020-11-02,168.0808563232422
2020-11-03,172.98251342773438
2020-11-04,174.94515991210938
2020-11-05,177.16683959960938
2020-11-06,178.18304443359375
2020-11-09,176.7484130859375
2020-11-10,178.12326049804688
2020-11-11,180.21542358398438
2020-11-12,177.0572509765625
2020-11-13,180.72352600097656
2020-11-16,185.34622192382812
2020-11-17,183.84185791015625
2020-11-18,183.58282470703125
2020-11-19,185.81446838378906
2020-11-20,185.2665252685547
2020-11-23,190.2279510498047
2020-11-24,190.02870178222656
2020-11-25,185.7048797607422
2020-11-27,187.010009765625
2020-11-30,184.30999755859375
2020-12-01,181.9199981689453
2020-12-02,178.6199951171875
2020-12-03,179.02000427246094
2020-12-04,180.85000610351562
2020-12-07,178.4499969482422
2020-12-08,177.22000122070312
2020-12-09,178.2899932861328
2020-12-10,177.63999938964844
2020-12-11,175.1999969482422
2020-12-14,170.39999389648438
2020-12-15,176.3300018310547
2020-12-16,179.44000244140625
2020-12-17,182.08999633789062
2020-12-18,181.52000427246094
2020-12-21,181.27000427246094
2020-12-22,179.02000427246094
2020-12-23,177.89999389648438
2020-12-24,179.9199981689453
2020-12-28,177.2899932861328
2020-12-29,176.27000427246094
2020-12-30,178.3000030517578
2020-12-31,178.55999755859375
2021-01-04,169.35000610351562
2021-01-05,170.1300048828125
2021-01-06,176.24000549316406
2021-01-07,177.4199981689453
2021-01-08,176.72999572753906
2021-01-11,176.35000610351562
2021-01-12,176.47000122070312
2021-01-13,173.42999267578125
2021-01-14,173.1699981689453
2021-01-15,172.6300048828125
2021-01-19,176.55999755859375
2021-01-20,176.05999755859375
2021-01-21,177.00999450683594
2021-01-22,175.2100067138672
2021-01-25,174.99000549316406
2021-01-26,176.6199951171875
2021-01-27,173.35000610351562
2021-01-28,180.02000427246094
2021-01-29,173.49000549316406
2021-02-01,174.27999877929688
2021-02-02,177.1199951171875
2021-02-03,174.35000610351562
2021-02-04,175.63999938964844
2021-02-05,176.63999938964844
2021-02-08,175.67999267578125
2021-02-09,175.5800018310547
2021-02-10,177.3000030517578
2021-02-11,174.75
2021-02-12,175.57000732421875
2021-02-16,171.66000366210938
2021-02-17,170.47000122070312
2021-02-18,171.97999572753906
2021-02-19,175.07000732421875
2021-02-22,173.50999450683594
2021-02-23,172.9199981689453
2021-02-24,174.97999572753906
2021-02-25,174.6199951171875
2021-02-26,174.83999633789062
