Date,Price
2020-08-31,100.35713195800781
2020-09-01,101.67263793945312
2020-09-02,102.72903442382812
2020-09-03,99.54988861083984
2020-09-04,99.1313247680664
2020-09-08,96.65975952148438
2020-09-09,99.01173400878906
2020-09-10,97.77595520019531
2020-09-11,99.75284576416016
2020-09-14,101.23050689697266
2020-09-15,102.15904998779297
2020-09-16,102.17901611328125
2020-09-17,102.16903686523438
2020-09-18,100.55158233642578
2020-09-21,96.08860778808594
2020-09-22,97.0870361328125
2020-09-23,95.17005920410156
2020-09-24,96.07862854003906
2020-09-25,97.3366470336914
2020-09-28,99.33349609375
2020-09-29,99.73287200927734
2020-09-30,99.24364471435547
2020-10-01,99.69293212890625
2020-10-02,100.62146759033203
2020-10-05,103.33718872070312
2020-10-06,104.16588592529297
2020-10-07,106.3724136352539
2020-10-08,106.33247375488281
2020-10-09,106.77178192138672
2020-10-12,107.460693359375
2020-10-13,105.99301147460938
2020-10-14,107.73027038574219
2020-10-15,108.8385238647461
2020-10-16,109.67720031738281
2020-10-19,107.38082122802734
2020-10-20,108.52900695800781
2020-10-21,106.98145294189453
2020-10-22,106.8416748046875
2020-10-23,107.59049224853516
2020-10-26,104.93467712402344
2020-10-27,102.42861938476562
2020-10-28,98.0355453491211
2020-10-29,98.7544174194336
2020-10-30,98.04552459716797
2020-11-02,102.10912322998047
2020-11-03,105.12437438964844
2020-11-04,105.2242202758789
2020-11-05,108.87846374511719
2020-11-06,110.1464614868164
2020-11-09,113.89056396484375
2020-11-10,116.26681518554688
2020-11-11,116.57633209228516
2020-11-12,115.26839447021484
2020-11-13,117.08552551269531
2020-11-16,119.89111328125
2020-11-17,118.57318878173828
2020-11-18,119.05242919921875
2020-11-19,117.99410247802734
2020-11-20,117.23529052734375
2020-11-23,117.6047134399414
2020-11-24,121.05927276611328
2020-11-25,119.63152313232422
2020-11-27,119.58159637451172
2020-11-30,118.34355163574219
2020-12-01,117.05557250976562
2020-12-02,114.83906555175781
2020-12-03,114.25
2020-12-04,116.83999633789062
2020-12-07,117.61000061035156
2020-12-08,118.56999969482422
2020-12-09,118.76000213623047
2020-12-10,118.3499984741211
2020-12-11,118.37999725341797
2020-12-14,116.30000305175781
2020-12-15,117.79000091552734
2020-12-16,116.77999877929688
2020-12-17,117.62999725341797
2020-12-18,118.0999984741211
2020-12-21,118.11000061035156
2020-12-22,117.66000366210938
2020-12-23,118.62000274658203
2020-12-24,119.04000091552734
2020-12-28,119.76000213623047
2020-12-29,118.66000366210938
2020-12-30,119.83000183105469
2020-12-31,120.94000244140625
2021-01-04,118.37999725341797
2021-01-05,119.19999694824219
2021-01-06,124.25
2021-01-07,124.4000015258789
2021-01-08,123.54000091552734
2021-01-11,124.1500015258789
2021-01-12,124.12000274658203
2021-01-13,121.44000244140625
2021-01-14,120.72000122070312
2021-01-15,119.0
2021-01-19,118.94999694824219
2021-01-20,120.11000061035156
2021-01-21,119.4800033569336
2021-01-22,117.3499984741211
2021-01-25,116.3499984741211
2021-01-26,113.30000305175781
2021-01-27,111.05999755859375
2021-01-28,114.77999877929688
2021-01-29,113.26000213623047
2021-02-01,114.87999725341797
2021-02-02,116.48999786376953
2021-02-03,116.52999877929688
2021-02-04,117.1500015258789
2021-02-05,117.0
2021-02-08,119.88999938964844
2021-02-09,120.91000366210938
2021-02-10,120.4800033569336
2021-02-11,121.6500015258789
2021-02-12,121.75
2021-02-16,121.2300033569336
2021-02-17,120.20999908447266
2021-02-18,118.94999694824219
2021-02-19,120.86000061035156
2021-02-22,120.13999938964844
2021-02-23,119.94000244140625
2021-02-24,123.01000213623047
2021-02-25,120.30000305175781
2021-02-26,117.97000122070312
