Date,Price
2020-08-31,84.7312240600586
2020-09-01,85.11014556884766
2020-09-02,88.22503662109375
2020-09-03,81.79560089111328
2020-09-04,78.47106170654297
2020-09-08,75.40609741210938
2020-09-09,76.74390411376953
2020-09-10,75.31625366210938
2020-09-11,74.7970962524414
2020-09-14,76.69398498535156
2020-09-15,77.07335662841797
2020-09-16,76.20478820800781
2020-09-17,77.51264190673828
2020-09-18,76.24472045898438
2020-09-21,76.79381561279297
2020-09-22,76.43440246582031
2020-09-23,75.28629302978516
2020-09-24,76.17484283447266
2020-09-25,77.5925064086914
2020-09-28,79.07007598876953
2020-09-29,79.72899627685547
2020-09-30,79.32965087890625
2020-10-01,81.16663360595703
2020-10-02,78.49102783203125
2020-10-05,81.09675598144531
2020-10-06,80.97694396972656
2020-10-07,82.1550064086914
2020-10-08,82.34469604492188
2020-10-09,85.9587631225586
2020-10-12,86.4878921508789
2020-10-13,87.48625183105469
2020-10-14,86.78739166259766
2020-10-15,87.14681243896484
2020-10-16,86.44794464111328
2020-10-19,86.52782440185547
2020-10-20,87.79573822021484
2020-10-21,91.9189682006836
2020-10-22,90.79081726074219
2020-10-23,91.84907531738281
2020-10-26,89.44303131103516
2020-10-27,87.3165283203125
2020-10-28,85.39967346191406
2020-10-29,88.39476013183594
2020-10-30,87.70588684082031
2020-11-02,89.55284881591797
2020-11-03,89.68264770507812
2020-11-04,95.69276428222656
2020-11-05,99.15707397460938
2020-11-06,100.09552764892578
2020-11-09,101.36344909667969
2020-11-10,97.98899841308594
2020-11-11,101.01402282714844
2020-11-12,100.31517028808594
2020-11-13,102.12220001220703
2020-11-16,107.00418090820312
2020-11-17,105.73626708984375
2020-11-18,104.6480484008789
2020-11-19,106.29534912109375
2020-11-20,106.15557098388672
2020-11-23,108.1423110961914
2020-11-24,108.91175842285156
2020-11-25,108.26222229003906
2020-11-27,109.32146453857422
2020-11-30,110.26078796386719
2020-12-01,115.03736114501953
2020-12-02,113.87818908691406
2020-12-03,113.6583480834961
2020-12-04,115.94670104980469
2020-12-07,117.07589721679688
2020-12-08,118.58480834960938
2020-12-09,113.93814086914062
2020-12-10,115.59695434570312
2020-12-11,115.28717803955078
2020-12-14,117.09587860107422
2020-12-15,120.3535385131836
2020-12-16,119.68401336669922
2020-12-17,119.26432037353516
2020-12-18,120.50342559814453
2020-12-21,119.64405059814453
2020-12-22,118.48487854003906
2020-12-23,117.17582702636719
2020-12-24,118.7946548461914
2020-12-28,117.6454849243164
2020-12-29,117.11585998535156
2020-12-30,120.20364379882812
2020-12-31,119.8039321899414
2021-01-04,119.10443878173828
2021-01-05,121.40278625488281
2021-01-06,122.32212829589844
2021-01-07,129.81674194335938
2021-01-08,132.0551300048828
2021-01-11,135.6025848388672
2021-01-12,136.9915771484375
2021-01-13,135.92236328125
2021-01-14,138.2906494140625
2021-01-15,137.20143127441406
2021-01-19,140.529052734375
2021-01-20,138.510498046875
2021-01-21,140.1393280029297
2021-01-22,137.85096740722656
2021-01-25,140.00941467285156
2021-01-26,138.00086975097656
2021-01-27,130.0166015625
2021-01-28,119.85389709472656
2021-01-29,113.3985366821289
2021-02-01,117.46561431884766
2021-02-02,121.52269744873047
2021-02-03,120.48344421386719
2021-02-04,125.42988586425781
2021-02-05,126.02946472167969
2021-02-08,128.99732971191406
2021-02-09,128.17791748046875
2021-02-10,128.61761474609375
2021-02-11,134.94305419921875
2021-02-12,142.30776977539062
2021-02-16,143.53688049316406
2021-02-17,139.1999969482422
2021-02-18,136.5
2021-02-19,142.58999633789062
2021-02-22,132.38999938964844
2021-02-23,129.77999877929688
2021-02-24,134.19000244140625
2021-02-25,125.63999938964844
2021-02-26,128.61000061035156
