Date,Price
2020-03-02,179.19288635253906
2020-03-03,173.5695037841797
2020-03-04,180.81219482421875
2020-03-05,172.08761596679688
2020-03-06,171.3515625
2020-03-09,151.62551879882812
2020-03-10,157.52369689941406
2020-03-11,148.5439453125
2020-03-12,131.0162353515625
2020-03-13,144.1276397705078
2020-03-16,124.08757781982422
2020-03-17,136.99290466308594
2020-03-18,128.40570068359375
2020-03-19,133.79356384277344
2020-03-20,121.40836334228516
2020-03-23,116.66822052001953
2020-03-24,137.6210174560547
2020-03-25,137.78785705566406
2020-03-26,144.18653869628906
2020-03-27,140.69277954101562
2020-03-30,145.53103637695312
2020-03-31,143.28366088867188
2020-04-01,137.40509033203125
2020-04-02,141.0460662841797
2020-04-03,139.67213439941406
2020-04-06,151.87086486816406
2020-04-07,150.67356872558594
2020-04-08,156.01234436035156
2020-04-09,156.33621215820312
2020-04-13,151.41941833496094
2020-04-14,152.5970916748047
2020-04-15,150.98760986328125
2020-04-16,150.3987579345703
2020-04-17,157.6807098388672
2020-04-20,150.8404083251953
2020-04-21,147.209228515625
2020-04-22,150.91891479492188
2020-04-23,152.96022033691406
2020-04-24,157.69053649902344
2020-04-27,163.76535034179688
2020-04-28,167.46522521972656
2020-04-29,176.97496032714844
2020-04-30,167.9166717529297
2020-05-01,167.55355834960938
2020-05-04,164.88417053222656
2020-05-05,168.17184448242188
2020-05-06,165.06080627441406
2020-05-07,167.3603057861328
2020-05-08,172.46263122558594
2020-05-11,171.7816619873047
2020-05-12,164.60682678222656
2020-05-13,162.38626098632812
2020-05-14,164.40943908691406
2020-05-15,158.26100158691406
2020-05-18,168.49525451660156
2020-05-19,165.46543884277344
2020-05-20,171.38690185546875
2020-05-21,168.32748413085938
2020-05-22,169.22557067871094
2020-05-26,177.36756896972656
2020-05-27,182.55873107910156
2020-05-28,177.9005126953125
2020-05-29,175.956298828125
2020-06-01,176.00564575195312
2020-06-02,181.6507568359375
2020-06-03,189.90133666992188
2020-06-04,188.99339294433594
2020-06-05,191.7073974609375
2020-06-08,188.98350524902344
2020-06-09,189.53619384765625
2020-06-10,186.08201599121094
2020-06-11,171.97903442382812
2020-06-12,175.8477325439453
2020-06-15,175.28518676757812
2020-06-16,176.39053344726562
2020-06-17,174.65357971191406
2020-06-18,172.09747314453125
2020-06-19,168.03140258789062
2020-06-22,169.22557067871094
2020-06-23,172.2060546875
2020-06-24,166.93592834472656
2020-06-25,169.4328155517578
2020-06-26,167.5872802734375
2020-06-29,170.4197235107422
2020-06-30,173.27191162109375
2020-07-01,169.27491760253906
2020-07-02,172.22576904296875
2020-07-06,176.28196716308594
2020-07-07,171.8408660888672
2020-07-08,172.96595764160156
2020-07-09,168.6728973388672
2020-07-10,168.61367797851562
2020-07-13,172.83767700195312
2020-07-14,175.60098266601562
2020-07-15,178.9071502685547
2020-07-16,180.52569580078125
2020-07-17,185.78591918945312
2020-07-20,183.733154296875
2020-07-21,184.7299346923828
2020-07-22,186.6050567626953
2020-07-23,184.53256225585938
2020-07-24,184.56214904785156
2020-07-27,187.44393920898438
2020-07-28,182.6771697998047
2020-07-29,190.29611206054688
2020-07-30,186.39781188964844
2020-07-31,189.69410705566406
2020-08-03,187.9768829345703
2020-08-04,189.87173461914062
2020-08-05,190.53297424316406
2020-08-06,194.15281677246094
2020-08-07,197.34622192382812
2020-08-10,202.81068420410156
2020-08-11,204.3776397705078
2020-08-12,203.15782165527344
2020-08-13,202.6916961669922
2020-08-14,204.9032745361328
2020-08-17,206.62889099121094
2020-08-18,204.62557983398438
2020-08-19,203.7032470703125
2020-08-20,204.5264129638672
2020-08-21,207.20408630371094
2020-08-24,210.4669189453125
2020-08-25,211.85536193847656
2020-08-26,211.31980895996094
2020-08-27,211.09173583984375
2020-08-28,213.2537078857422
2020-08-31,210.7743682861328
2020-09-01,213.521484375
2020-09-02,212.58924865722656
2020-09-03,208.8503875732422
2020-09-04,207.37271118164062
2020-09-08,205.0421142578125
2020-09-09,210.5462646484375
2020-09-10,211.40907287597656
2020-09-11,215.75289916992188
2020-09-14,218.4702606201172
2020-09-15,220.1958770751953
2020-09-16,219.08514404296875
2020-09-17,221.09837341308594
2020-09-18,219.2041473388672
2020-09-21,212.53965759277344
2020-09-22,214.60247802734375
2020-09-23,211.66693115234375
2020-09-24,212.65866088867188
2020-09-25,217.34959411621094
2020-09-28,219.19422912597656
2020-09-29,214.0272674560547
2020-09-30,212.22230529785156
2020-10-01,210.09999084472656
2020-10-02,210.90330505371094
2020-10-05,213.3826446533203
2020-10-06,211.75619506835938
2020-10-07,215.068603515625
2020-10-08,214.60247802734375
2020-10-09,216.58595275878906
2020-10-12,215.43553161621094
2020-10-13,213.20411682128906
2020-10-14,215.55455017089844
2020-10-15,217.53802490234375
2020-10-16,216.94297790527344
2020-10-19,211.9049530029297
2020-10-20,214.08676147460938
2020-10-21,210.80410766601562
2020-10-22,211.36940002441406
2020-10-23,213.6206512451172
2020-10-26,208.91981506347656
2020-10-27,201.95779418945312
2020-10-28,196.47348022460938
2020-10-29,203.92144775390625
2020-10-30,207.39251708984375
2020-11-02,213.28346252441406
2020-11-03,221.65374755859375
2020-11-04,218.96612548828125
2020-11-05,224.8822479248047
2020-11-06,222.26283264160156
2020-11-09,229.49363708496094
2020-11-10,235.23046875
2020-11-11,232.15289306640625
2020-11-12,229.732666015625
2020-11-13,238.298095703125
2020-11-16,245.7779083251953
2020-11-17,244.65245056152344
2020-11-18,240.89759826660156
2020-11-19,241.12667846679688
2020-11-20,239.8319091796875
2020-11-23,241.87367248535156
