Date,Price
2020-03-02,86.0092544555664
2020-03-03,87.10057067871094
2020-03-04,91.95303344726562
2020-03-05,87.41236114501953
2020-03-06,83.68045806884766
2020-03-09,75.7781753540039
2020-03-10,78.78903198242188
2020-03-11,71.80267333984375
2020-03-12,68.382568359375
2020-03-13,76.45878601074219
2020-03-16,63.253875732421875
2020-03-17,69.45349884033203
2020-03-18,66.61405181884766
2020-03-19,62.79209518432617
2020-03-20,61.721160888671875
2020-03-23,62.261539459228516
2020-03-24,69.31595611572266
2020-03-25,70.9272689819336
2020-03-26,76.33106231689453
2020-03-27,77.78516387939453
2020-03-30,81.43028259277344
2020-03-31,78.96418762207031
2020-04-01,71.97854614257812
2020-04-02,74.1891860961914
2020-04-03,72.30277252197266
2020-04-06,78.8266372680664
2020-04-07,79.5340347290039
2020-04-08,84.67254638671875
2020-04-09,90.12547302246094
2020-04-13,84.89852905273438
2020-04-14,87.59060668945312
2020-04-15,85.02626037597656
2020-04-16,86.65721893310547
2020-04-17,88.64189147949219
2020-04-20,86.95197296142578
2020-04-21,87.44322967529297
2020-04-22,86.33300018310547
2020-04-23,85.23258972167969
2020-04-24,87.48252868652344
2020-04-27,90.23355102539062
2020-04-28,88.02290344238281
2020-04-29,88.58293914794922
2020-04-30,87.66920471191406
2020-05-01,85.3308334350586
2020-05-04,85.60592651367188
2020-05-05,86.20526123046875
2020-05-06,85.41925811767578
2020-05-07,86.52949523925781
2020-05-08,88.3962631225586
2020-05-11,87.3253173828125
2020-05-12,82.74684143066406
2020-05-13,81.3909683227539
2020-05-14,82.60928344726562
2020-05-15,81.82327270507812
2020-05-18,85.3111801147461
2020-05-19,83.19879150390625
2020-05-20,85.59611511230469
2020-05-21,84.88871002197266
2020-05-22,86.01859283447266
2020-05-26,88.44538116455078
2020-05-27,90.15495300292969
2020-05-28,91.4223861694336
2020-05-29,89.89949798583984
2020-06-01,92.0610122680664
2020-06-02,93.79022979736328
2020-06-03,95.6176986694336
2020-06-04,91.7171401977539
2020-06-05,94.03585815429688
2020-06-08,96.05982208251953
2020-06-09,95.62751770019531
2020-06-10,94.72361755371094
2020-06-11,89.31982421875
2020-06-12,92.8077163696289
2020-06-15,93.31189727783203
2020-06-16,95.79322814941406
2020-06-17,95.59550476074219
2020-06-18,94.00389862060547
2020-06-19,90.82068634033203
2020-06-22,91.50279235839844
2020-06-23,90.40547943115234
2020-06-24,88.77433013916016
2020-06-25,90.42525482177734
2020-06-26,88.8039779663086
2020-06-29,90.12867736816406
2020-06-30,92.26400756835938
2020-07-01,94.06322479248047
2020-07-02,94.45865631103516
2020-07-06,94.4685287475586
2020-07-07,93.74687194824219
2020-07-08,94.66625213623047
2020-07-09,95.46700286865234
2020-07-10,93.73698425292969
2020-07-13,92.50126647949219
2020-07-14,92.31343078613281
2020-07-15,92.66931915283203
2020-07-16,91.04805755615234
2020-07-17,94.25104522705078
2020-07-20,93.64801788330078
2020-07-21,96.81146240234375
2020-07-22,97.25631713867188
2020-07-23,97.7703857421875
2020-07-24,98.76885223388672
2020-07-27,100.59771728515625
2020-07-28,101.36881256103516
2020-07-29,104.95735168457031
2020-07-30,103.9885482788086
2020-07-31,104.2159194946289
2020-08-03,103.78094482421875
2020-08-04,104.38397216796875
2020-08-05,103.70185089111328
2020-08-06,103.68207550048828
2020-08-07,103.86991882324219
2020-08-10,102.54521942138672
2020-08-11,99.36199951171875
2020-08-12,101.70492553710938
2020-08-13,101.46766662597656
2020-08-14,101.15132904052734
2020-08-17,103.01973724365234
2020-08-18,102.46613311767578
2020-08-19,100.57794952392578
2020-08-20,101.51709747314453
2020-08-21,101.86309814453125
2020-08-24,100.83497619628906
2020-08-25,100.8152084350586
2020-08-26,99.87605285644531
2020-08-27,100.73612213134766
2020-08-28,101.31938171386719
2020-08-31,100.69657897949219
2020-09-01,100.34068298339844
2020-09-02,103.38551330566406
2020-09-03,100.44943237304688
2020-09-04,99.60914611816406
2020-09-08,97.67152404785156
2020-09-09,99.82662963867188
2020-09-10,98.86770629882812
2020-09-11,99.06542205810547
2020-09-14,100.7855453491211
2020-09-15,101.556640625
2020-09-16,101.44728088378906
2020-09-17,100.51274108886719
2020-09-18,98.9419174194336
2020-09-21,95.98917388916016
2020-09-22,98.61383819580078
2020-09-23,94.74642944335938
2020-09-24,94.80608367919922
2020-09-25,97.1026611328125
2020-09-28,99.4489517211914
2020-09-29,99.0313949584961
2020-09-30,100.03553009033203
2020-10-01,101.56658935546875
2020-10-02,103.61461639404297
2020-10-05,104.57898712158203
2020-10-06,103.87310791015625
2020-10-07,105.14567565917969
2020-10-08,106.21939086914062
2020-10-09,106.28899383544922
2020-10-12,107.66097259521484
2020-10-13,106.01061248779297
2020-10-14,103.42572021484375
2020-10-15,104.37020111083984
2020-10-16,103.65438842773438
2020-10-19,102.42158508300781
2020-10-20,102.92861938476562
2020-10-21,102.0537338256836
2020-10-22,102.20286560058594
2020-10-23,102.64030456542969
2020-10-26,99.88639831542969
2020-10-27,98.56412506103516
2020-10-28,96.94359588623047
2020-10-29,99.59808349609375
2020-10-30,98.62377166748047
2020-11-02,101.27826690673828
2020-11-03,103.78363037109375
2020-11-04,105.19538116455078
2020-11-05,105.26496887207031
2020-11-06,104.28072357177734
2020-11-09,99.0313949584961
2020-11-10,99.35948181152344
2020-11-11,101.4273910522461
2020-11-12,102.02391052246094
2020-11-13,102.92861938476562
2020-11-16,102.66019439697266
2020-11-17,103.5947265625
2020-11-18,100.81099700927734
2020-11-19,99.40918731689453
2020-11-20,99.68755340576172
